timestamp,open,high,low,close,volume
1780057800,73326.81000000,73339.77000000,73242.00000000,73287.71000000,65.91046000
1780058100,73287.71000000,73311.67000000,73231.85000000,73252.25000000,24.46571000
1780058400,73252.25000000,73278.68000000,73230.51000000,73277.32000000,27.32088000
1780058700,73277.32000000,73288.00000000,73202.00000000,73245.85000000,33.22832000
1780059000,73245.86000000,73374.00000000,73245.85000000,73325.14000000,71.33115000
1780059300,73325.13000000,73335.84000000,73284.98000000,73295.73000000,30.12247000
1780059600,73295.73000000,73295.73000000,73199.99000000,73242.31000000,43.77255000
1780059900,73242.30000000,73247.24000000,73165.76000000,73212.58000000,75.12969000
1780060200,73212.59000000,73212.59000000,73084.32000000,73125.27000000,70.51464000
1780060500,73125.27000000,73140.00000000,73110.10000000,73111.92000000,34.42626000
1780060800,73111.91000000,73121.56000000,73005.75000000,73030.98000000,83.61552000
1780061100,73030.98000000,73088.28000000,72976.21000000,73069.76000000,75.26600000
1780061400,73069.76000000,73069.76000000,72900.46000000,72926.00000000,102.10079000
1780061700,72926.00000000,73306.71000000,72918.00000000,73218.30000000,115.48723000
1780062000,73218.30000000,73262.00000000,73107.79000000,73261.99000000,66.53001000
1780062300,73262.00000000,73346.04000000,73210.00000000,73216.22000000,68.58259000
1780062600,73216.22000000,73220.01000000,73062.08000000,73113.14000000,93.23316000
1780062900,73113.14000000,73234.65000000,73113.13000000,73135.70000000,54.74407000
1780063200,73135.70000000,73198.17000000,73104.00000000,73169.62000000,73.85444000
1780063500,73169.62000000,73169.63000000,72895.36000000,72958.99000000,80.84113000
1780063800,72958.00000000,73024.00000000,72914.70000000,73013.79000000,74.66045000
1780064100,73013.79000000,73070.00000000,72753.84000000,72796.00000000,141.14274000
1780064400,72796.00000000,72858.00000000,72686.15000000,72686.15000000,122.60590000
1780064700,72686.16000000,72756.00000000,72512.49000000,72722.64000000,243.10208000
1780065000,72722.64000000,72881.56000000,72650.76000000,72839.39000000,79.32237000
1780065300,72839.39000000,72886.00000000,72696.66000000,72696.66000000,60.60879000
1780065600,72696.67000000,72759.99000000,72573.10000000,72648.68000000,121.18990000
1780065900,72648.68000000,72799.11000000,72613.00000000,72749.15000000,146.81289000
1780066200,72749.14000000,73120.00000000,72749.14000000,72925.37000000,222.75872000
1780066500,72925.37000000,73190.48000000,72914.00000000,73096.85000000,145.86238000
1780066800,73096.84000000,73314.10000000,73008.98000000,73313.95000000,95.27891000
1780067100,73313.94000000,73706.45000000,73293.65000000,73663.04000000,384.19133000
1780067400,73663.05000000,73756.19000000,73642.00000000,73695.75000000,115.69174000
1780067700,73695.74000000,73749.01000000,73524.46000000,73637.48000000,181.47357000
1780068000,73637.48000000,73637.48000000,73530.48000000,73602.00000000,68.01484000
1780068300,73602.00000000,73753.88000000,73474.10000000,73670.00000000,142.52506000
1780068600,73670.01000000,74098.00000000,73665.97000000,74045.87000000,240.49796000
1780068900,74045.87000000,74200.00000000,73986.00000000,74110.93000000,186.20010000
1780069200,74110.94000000,74200.00000000,73740.95000000,73825.99000000,223.97970000
1780069500,73825.99000000,73868.57000000,73738.17000000,73868.57000000,90.81601000
1780069800,73868.57000000,73882.00000000,73711.18000000,73768.00000000,39.68715000
1780070100,73768.00000000,73868.33000000,73748.44000000,73808.26000000,40.98383000
1780070400,73808.25000000,73880.12000000,73790.00000000,73870.03000000,66.08285000
1780070700,73870.03000000,73922.00000000,73818.00000000,73900.01000000,59.62771000
1780071000,73900.01000000,74020.00000000,73900.00000000,73953.90000000,116.67518000
1780071300,73953.91000000,73969.99000000,73733.94000000,73742.00000000,84.26687000
1780071600,73742.00000000,73779.71000000,73628.06000000,73632.66000000,122.63204000
1780071900,73632.67000000,73671.44000000,73565.73000000,73649.23000000,67.09088000
1780072200,73649.23000000,74070.00000000,73642.60000000,74068.97000000,144.18609000
1780072500,74068.96000000,74085.00000000,73918.00000000,73985.55000000,154.27705000
1780072800,73985.56000000,74095.00000000,73985.56000000,74065.00000000,60.55698000
1780073100,74064.99000000,74070.00000000,73981.48000000,74040.01000000,72.62454000
1780073400,74040.00000000,74060.01000000,73924.00000000,74048.31000000,96.74999000
1780073700,74048.30000000,74124.73000000,73958.13000000,74056.50000000,115.95939000
1780074000,74056.49000000,74137.06000000,73945.51000000,73945.51000000,63.65331000
1780074300,73945.52000000,74148.00000000,73925.33000000,74130.00000000,152.82861000
1780074600,74130.01000000,74410.37000000,74130.00000000,74257.70000000,680.29082000
1780074900,74257.71000000,74500.00000000,74168.25000000,74227.58000000,1029.03083000
1780075200,74227.58000000,74514.10000000,74210.00000000,74290.00000000,646.23552000
1780075500,74290.00000000,74290.01000000,74182.00000000,74228.02000000,42.13614000
1780075800,74228.01000000,74319.83000000,74228.01000000,74279.54000000,56.29312000
1780076100,74279.54000000,74324.00000000,74218.00000000,74303.71000000,67.58121000
1780076400,74303.71000000,74315.01000000,74213.33000000,74213.79000000,45.13823000
1780076700,74213.79000000,74213.79000000,74037.50000000,74044.92000000,60.14282000
1780077000,74044.91000000,74078.28000000,73979.24000000,73982.62000000,41.15993000
1780077300,73982.62000000,74010.00000000,73925.33000000,73980.94000000,32.97487000
1780077600,73980.94000000,74034.00000000,73951.00000000,73996.00000000,51.54573000
1780077900,73996.00000000,74062.00000000,73947.03000000,74043.03000000,32.91878000
1780078200,74043.02000000,74065.29000000,74014.00000000,74038.00000000,28.94671000
1780078500,74038.00000000,74045.85000000,73883.11000000,73908.01000000,76.80862000
1780078800,73908.01000000,73934.00000000,73816.00000000,73850.67000000,60.73185000
1780079100,73850.68000000,73891.37000000,73742.16000000,73790.36000000,145.02878000
1780079400,73790.36000000,73840.00000000,73771.50000000,73833.50000000,34.30737000
1780079700,73833.50000000,73856.76000000,73761.92000000,73840.42000000,36.99209000
1780080000,73840.42000000,73850.04000000,73788.00000000,73796.40000000,45.48628000
1780080300,73796.40000000,73796.40000000,73566.78000000,73566.78000000,92.78157000
1780080600,73566.78000000,73595.30000000,73187.25000000,73337.33000000,399.59393000
1780080900,73337.33000000,73400.00000000,73300.00000000,73374.52000000,60.35975000
1780081200,73374.51000000,73470.00000000,73300.00000000,73463.18000000,54.67267000
1780081500,73463.17000000,73510.95000000,73446.34000000,73470.46000000,22.23250000
1780081800,73470.46000000,73483.45000000,73428.00000000,73428.00000000,27.16818000
1780082100,73428.00000000,73448.00000000,73239.36000000,73294.22000000,56.50107000
1780082400,73294.21000000,73341.00000000,73278.01000000,73322.53000000,43.81985000
1780082700,73322.52000000,73354.84000000,73308.00000000,73332.99000000,40.96386000
1780083000,73332.99000000,73571.55000000,73332.98000000,73564.01000000,45.20366000
1780083300,73564.01000000,73723.58000000,73564.01000000,73695.59000000,53.12574000
1780083600,73695.59000000,73727.95000000,73662.00000000,73682.93000000,27.03042000
1780083900,73682.94000000,73714.00000000,73641.22000000,73666.49000000,23.88303000
1780084200,73666.50000000,73673.46000000,73592.95000000,73592.95000000,26.85657000
1780084500,73592.65000000,73619.99000000,73517.10000000,73520.28000000,31.71194000
1780084800,73520.29000000,73580.00000000,73514.00000000,73562.12000000,16.51935000
1780085100,73562.12000000,73663.08000000,73561.07000000,73648.33000000,18.06095000
1780085400,73648.34000000,73681.64000000,73624.01000000,73657.98000000,13.38330000
1780085700,73657.97000000,73664.58000000,73596.46000000,73653.85000000,21.96672000
1780086000,73653.85000000,73744.00000000,73653.84000000,73744.00000000,12.09782000
1780086300,73744.00000000,73755.65000000,73692.00000000,73708.26000000,24.29826000
1780086600,73708.26000000,73760.00000000,73708.26000000,73730.42000000,12.01958000
1780086900,73730.42000000,73741.54000000,73692.00000000,73705.25000000,6.51799000
1780087200,73705.25000000,73707.86000000,73691.24000000,73701.18000000,5.80169000
1780087500,73701.18000000,73750.00000000,73701.18000000,73722.34000000,7.72517000
1780087800,73722.34000000,73735.46000000,73653.07000000,73663.01000000,7.73407000
1780088100,73663.02000000,73682.00000000,73623.42000000,73673.61000000,8.99723000
1780088400,73673.62000000,73702.00000000,73647.03000000,73689.36000000,13.63772000
1780088700,73689.37000000,73768.00000000,73689.36000000,73719.77000000,39.67367000
1780089000,73719.78000000,73844.00000000,73713.35000000,73804.15000000,58.78747000
