timestamp,open,high,low,close,volume
1781049600,1639.52000000,1643.33000000,1638.23000000,1643.33000000,746.53350000
1781049900,1643.32000000,1645.12000000,1640.01000000,1643.06000000,980.12190000
1781050200,1643.06000000,1643.15000000,1639.77000000,1642.59000000,370.53750000
1781050500,1642.59000000,1643.21000000,1639.79000000,1641.88000000,355.89240000
1781050800,1641.87000000,1641.88000000,1638.94000000,1641.37000000,316.95140000
1781051100,1641.38000000,1643.99000000,1639.82000000,1643.50000000,206.38920000
1781051400,1643.50000000,1644.09000000,1634.27000000,1634.42000000,834.58520000
1781051700,1634.42000000,1637.84000000,1631.36000000,1635.19000000,732.64610000
1781052000,1635.19000000,1635.79000000,1629.52000000,1632.33000000,748.38550000
1781052300,1632.33000000,1638.03000000,1631.25000000,1637.89000000,575.03520000
1781052600,1637.90000000,1640.39000000,1634.68000000,1640.39000000,637.89740000
1781052900,1640.38000000,1646.83000000,1639.55000000,1645.74000000,1613.23750000
1781053200,1645.75000000,1646.91000000,1642.52000000,1646.34000000,887.60170000
1781053500,1646.33000000,1646.50000000,1639.71000000,1639.71000000,809.74490000
1781053800,1639.72000000,1643.87000000,1638.78000000,1642.88000000,645.94890000
1781054100,1642.88000000,1645.57000000,1641.88000000,1645.57000000,840.83210000
1781054400,1645.57000000,1645.78000000,1640.68000000,1640.92000000,438.52860000
1781054700,1640.92000000,1643.90000000,1640.56000000,1642.27000000,793.09910000
